name	type	type2	code	alternateGfx	namestr	version	compactsave	rarity	spawnable	mindam	maxdam	1or2handed	2handed	2handmindam	2handmaxdam	minmisdam	maxmisdam	rangeadder	speed	StrBonus	DexBonus	reqstr	reqdex	durability	nodurability	level	levelreq	cost	gamble cost	magic lvl	auto prefix	OpenBetaGfx	normcode	ubercode	ultracode	wclass	2handedwclass	component	hit class	invwidth	invheight	stackable	minstack	maxstack	spawnstack	flippyfile	invfile	uniqueinvfile	setinvfile	hasinv	gemsockets	gemapplytype	special	useable	dropsound	dropsfxframe	usesound	unique	transparent	transtbl	quivered	lightradius	belt	quest	questdiffcheck	missiletype	durwarning	qntwarning	gemoffset	bitfield1	AkaraMin	AkaraMax	AkaraMagicMin	AkaraMagicMax	AkaraMagicLvl	GheedMin	GheedMax	GheedMagicMin	GheedMagicMax	GheedMagicLvl	CharsiMin	CharsiMax	CharsiMagicMin	CharsiMagicMax	CharsiMagicLvl	FaraMin	FaraMax	FaraMagicMin	FaraMagicMax	FaraMagicLvl	LysanderMin	LysanderMax	LysanderMagicMin	LysanderMagicMax	LysanderMagicLvl	DrognanMin	DrognanMax	DrognanMagicMin	DrognanMagicMax	DrognanMagicLvl	HraltiMin	HraltiMax	HraltiMagicMin	HraltiMagicMax	HratliMagicLvl	AlkorMin	AlkorMax	AlkorMagicMin	AlkorMagicMax	AlkorMagicLvl	OrmusMin	OrmusMax	OrmusMagicMin	OrmusMagicMax	OrmusMagicLvl	ElzixMin	ElzixMax	ElzixMagicMin	ElzixMagicMax	ElzixMagicLvl	AshearaMin	AshearaMax	AshearaMagicMin	AshearaMagicMax	AshearaMagicLvl	CainMin	CainMax	CainMagicMin	CainMagicMax	CainMagicLvl	HalbuMin	HalbuMax	HalbuMagicMin	HalbuMagicMax	HalbuMagicLvl	JamellaMin	JamellaMax	JamellaMagicMin	JamellaMagicMax	JamellaMagicLvl	MalahMin	MalahMax	MalahMagicMin	MalahMagicMax	MalahMagicLvl	LarzukMin	LarzukMax	LarzukMagicMin	LarzukMagicMax	LarzukMagicLvl	DrehyaMin	DrehyaMax	DrehyaMagicMin	DrehyaMagicMax	DrehyaMagicLvl	Source Art	Game Art	Transform	InvTrans	SkipName	NightmareUpgrade	HellUpgrade	Nameable	PermStoreItem
Scythe	pole		scy	scy	scy	0		1	1	0	0	0	1	16	40	0	0	1	-10	27	24	15	13	78	0	15	0	1696	50892	0	312		scy	9s8	7s8	stf	stf	5	2hsl	2	4	0	0	0	0	flpscy	invscy	invscyu	invscyu	1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Poleaxe	pole		pax	hal	pax	0		1	1	0	0	0	1	27	66	0	0	3	10	32	28	20	18	78	0	21	0	3402	109134	0	312		pax	9pa	7pa	stf	stf	5	2hsl	2	4	0	0	0	0	flppax	invpax			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Halberd	pole		hal	pax	hal	0		1	1	0	0	0	1	24	79	0	0	4	0	37	32	25	23	66	0	29	0	5412	213860	0	312		hal	9h9	7h7	stf	stf	5	2hsl	2	4	0	0	0	0	flphal	invhal			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
War Scythe	pole		wsc	scy	wsc	0		1	1	0	0	0	1	28	74	0	0	4	-10	42	36	31	28	66	0	34	0	6776	301708	0	312		wsc	9wc	7wc	stf	stf	5	2hsl	2	4	0	0	0	0	flpwsc	invwsc			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Lochaber Axe	pole		9b7	hal	9b7	0		1	1	0	0	0	1	22	108	0	0	2	10	47	40	37	34	60	0	33	22	2412	131706	0	313		bar	9b7	7b7	stf	stf	5	2hsl	2	4	0	0	0	0	flpbar	invlocb			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Bill	pole		9vo	hal	9vo	0		1	1	0	0	0	1	34	110	0	0	2	0	52	44	44	40	60	0	37	27	4266	223822	0	313		vou	9vo	7vo	stf	stf	5	2hsl	2	4	0	0	0	0	flpvou	invbill			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Battle Scythe	pole		9s8	scy	9s8	0		1	1	0	0	0	1	42	114	0	0	1	-10	57	48	51	46	78	0	40	27	5688	305222	0	313		scy	9s8	7s8	stf	stf	5	2hsl	2	4	0	0	0	0	flpscy	invscy	inv9s8u	inv9s8u	1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Partizan	pole		9pa	hal	9pa	0		1	1	0	0	0	1	63	150	0	0	3	10	62	52	59	53	78	0	35	25	10806	468394	0	313		pax	9pa	7pa	stf	stf	5	2hsl	2	4	0	0	0	0	flppax	invprtz			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Bec-de-Corbin	pole		9h9	pax	9h9	0		1	1	0	0	0	1	45	180	0	0	4	0	67	56	67	60	66	0	51	27	16836	1024392	0	313		hal	9h9	7h7	stf	stf	5	2hsl	2	4	0	0	0	0	flphal	invbdcb			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Grim Scythe	pole		9wc	scy	9wc	0		1	1	0	0	0	1	67	164	0	0	4	-10	72	60	76	68	66	0	55	27	20928	1356364	0	313		wsc	9wc	7wc	stf	stf	5	2hsl	2	4	0	0	0	0	flpwsc	invgscyt			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Ogre Axe	pole		7o7	hal	7o7	100		1	1	0	0	0	1	73	278	0	0	2	0	77	64	85	76	60	0	60	49	19742	1399462	0	314		bar	9b7	7b7	stf	stf	5	2hsl	2	4	0	0	0	0	flpbar	invogrx			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Colossus Voulge	pole		7vo	hal	7vo	100		1	1	0	0	0	1	70	318	0	0	2	10	82	68	95	85	60	0	64	54	25644	1915440	0	314		vou	9vo	7vo	stf	stf	5	2hsl	2	4	0	0	0	0	flpvou	invvou			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Thresher	pole		7s8	scy	7s8	100		1	1	0	0	0	1	73	304	0	0	1	-10	87	72	105	94	78	0	71	58	22172	1848236	0	314		scy	9s8	7s8	stf	stf	5	2hsl	2	4	0	0	0	0	flpscy	invthpo	invscyu	invscyu	1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Cryptic Axe	pole		7pa	hal	7pa	100		1	1	0	0	0	1	102	335	0	0	3	10	92	76	116	104	78	0	79	66	33018	3015512	0	314		pax	9pa	7pa	stf	stf	5	2hsl	2	4	0	0	0	0	flppax	invcrpx			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Great Poleaxe	pole		7h7	pax	7h7	100		1	1	0	0	0	1	121	317	0	0	4	0	97	80	127	114	66	0	84	70	43108	4155280	0	314		hal	9h9	7h7	stf	stf	5	2hsl	2	4	0	0	0	0	flphal	invgpolx			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Giant Thresher	pole		7wc	scy	7wc	100		1	1	0	0	0	1	124	318	0	0	4	-10	102	84	140	125	66	0	89	73	35384	3632356	0	314		wsc	9wc	7wc	stf	stf	5	2hsl	2	4	0	0	0	0	flpwsc	invwsc			1	6	0		0	item_woodweaponlarge	12	item_woodweaponlarge	0	0	5	0	0	0			0	7	0	0	3	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			2	2	0	xxx	xxx	1	0
Short Staff	staf		sst	bst	sst	0		1	1	0	0	0	1	3	8	0	0	1	-10	11	0	3	0	24	0	1	0	336	7096	1	328		sst	8ss	6ss	stf	stf	5	club	1	3	0	0	0	0	flpsst	invsst			1	3	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	5	9	5	9	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Long Staff	staf		lst	sst	lst	0		1	1	0	0	0	1	6	16	0	0	1	0	15	0	4	0	36	0	8	0	926	22856	1	328		lst	8ls	6ls	stf	stf	5	staf	1	4	0	0	0	0	flplst	invlst			1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	2	3	1	2	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Gnarled Staff	staf		cst	cst	cst	0		1	1	0	0	0	1	9	26	0	0	1	10	18	0	5	0	42	0	12	0	1532	39628	1	328		cst	8cs	6cs	stf	stf	5	staf	1	4	0	0	0	0	flpcst	invcst	invcstu	invcstu	1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Battle Staff	staf		bst	sst	bst	0		1	1	0	0	0	1	14	32	0	0	1	0	22	0	6	0	48	0	17	0	2446	71210	1	328		bst	8bs	6bs	stf	stf	5	staf	1	4	0	0	0	0	flpbst	invbst			1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	2	3	1	3	255	0	0	0	0	20	0	0	0	0	255	0	1	0	1	20			5	8	0	xxx	xxx	1	0
War Staff	staf		wst	lst	wst	0		1	1	0	0	0	1	23	56	0	0	1	20	25	0	7	0	60	0	24	0	3970	139192	1	328		wst	8ws	6ws	stf	stf	5	staf	2	4	0	0	0	0	flpwst	invwst			1	6	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	1	2	1	2	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Jo Staff	staf		8ss	bst	8ss	0		1	1	0	0	0	1	20	56	0	0	1	-10	29	0	9	0	24	0	30	19	1608	93228	1	328		sst	8ss	6ss	stf	stf	5	club	1	3	0	0	0	0	flpsst	invjost			1	3	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Quarterstaff	staf		8ls	sst	8ls	0		1	1	0	0	0	1	26	70	0	0	1	0	32	0	11	0	36	0	35	25	3378	177216	1	328		lst	8ls	6ls	stf	stf	5	staf	1	4	0	0	0	0	flplst	invcesf			1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Cedar Staff	staf		8cs	cst	8cs	0		1	1	0	0	0	1	33	87	0	0	1	10	36	0	13	0	42	0	38	27	5196	269300	1	328		cst	8cs	6cs	stf	stf	5	staf	1	4	0	0	0	0	flpcst	invcdst	invcstu	invcstu	1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Gothic Staff	staf		8bs	sst	8bs	0		1	1	0	0	0	1	40	98	0	0	1	0	39	0	15	0	48	0	42	27	7938	426042	1	328		bst	8bs	6bs	stf	stf	5	staf	1	4	0	0	0	0	flpbst	invgost	invgostu		1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Rune Staff	staf		8ws	lst	8ws	0		1	1	0	0	0	1	54	136	0	0	1	20	43	0	17	0	60	0	47	27	12510	716766	1	328		wst	8ws	6ws	stf	stf	5	staf	2	4	0	0	0	0	flpwst	invrust	inv8wsu	inv8wsu	1	6	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Walking Stick	staf		6ss	bst	6ss	100		1	1	0	0	0	1	109	194	0	0	1	-10	46	0	20	0	24	0	58	48	16308	1129926	1	328		sst	8ss	6ss	stf	stf	5	club	1	3	0	0	0	0	flpsst	invsst			1	3	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Stalagmite	staf		6ls	sst	6ls	100		1	1	0	0	0	1	123	237	0	0	1	10	50	0	23	0	36	0	66	54	10734	872976	1	328		lst	8ls	6ls	stf	stf	5	staf	1	4	0	0	0	0	flplst	invstsf			1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Elder Staff	staf		6cs	cst	6cs	100		1	1	0	0	0	1	136	236	0	0	1	0	53	0	26	0	42	0	74	61	18096	1588274	1	328		cst	8cs	6cs	stf	stf	5	staf	1	4	0	0	0	0	flpcst	invelsf	invcstu	invcstu	1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Shillelah	staf		6bs	sst	6bs	100		1	1	0	0	0	1	130	275	0	0	1	0	57	0	29	0	48	0	83	69	15972	1583316	1	328		bst	8bs	6bs	stf	stf	5	staf	1	4	0	0	0	0	flpbst	invshsf			1	4	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Archon Staff	staf		6ws	lst	6ws	100		1	1	0	0	0	1	156	279	0	0	1	10	60	0	32	0	31	0	89	73	20002	2099078	1	328		wst	8ws	6ws	stf	stf	5	staf	2	4	0	0	0	0	flpwst	invarsf			1	6	0		0	item_staff	12	item_staff	0	0	5	0	0	0			0	7	0	0	5	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Short Bow	bow		sbw	sbw	sbw	0		1	1	0	0	0	1	1	5	0	0	0	5	0	30	0	3	24	1	1	0	200	6944	0	328		sbw	8sb	6sb	bow	bow	6	bow	2	3	0	0	0	0	flpsbw	invsbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	1	1	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Hunter's Bow	bow		hbw	sbw	hbw	0		1	1	0	0	0	1	2	7	0	0	0	-10	0	34	0	6	38	1	5	0	700	15120	0	328		hbw	8hb	6hb	bow	bow	6	bow	2	3	0	0	0	0	flphbw	invhbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	1	1	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Long Bow	bow		lbw	lbw	lbw	0		1	1	0	0	0	1	4	14	0	0	0	0	0	38	4	9	33	1	8	0	980	23340	0	328		lbw	8lb	6lb	bow	bow	6	bow	2	4	0	0	0	0	flplbw	invlbw			1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	1	1	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Composite Bow	bow		cbw	lbw	cbw	0		1	1	0	0	0	1	5	13	0	0	0	-10	0	42	5	13	43	1	12	0	1454	38580	0	328		cbw	8cb	6cb	bow	bow	6	bow	2	3	0	0	0	0	flpcbw	invcbw	invcbwu	invcbwu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	1	1	1	2	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
Short Battle Bow	bow		sbb	sbb	sbb	0		1	1	0	0	0	1	7	17	0	0	0	0	0	46	6	17	48	1	18	0	2090	67894	0	328		sbb	8s8	6s7	bow	bow	6	bow	2	3	0	0	0	0	flpsbb	invsbb	invsbbu	invsbbu	1	6	0		0	item_bow	12	item_bow	0	0	5	1	0	0			0	7	0	0	1	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	1	1	1	2	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20	0	0	0	0	255	0	0	0	0	20			5	8	0	xxx	xxx	1	0
